2013-08-27 16:32:23,456 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 20件目...:ooo Using Connection [jdbc:oracle:thin:@10.250.24.20:1552/tpjdb, UserName=PJ_TEST02, Oracle JDBC driver] | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.insertOne (Slf4jImpl.java@47)
2013-08-27 16:32:23,457 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 20件目...:==>  Preparing: /* jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.insertOne */ insert into PJTR_PJ_SUPP_MNHOUR_PRICE ( PRJ_CD, SHIP_MNG_NO, BAC, SHIP_PRICE, DEL_FLG, REG_TS, REG_USR_ID, REG_PGM_ID, UPD_TS, UPD_USR_ID, UPD_PGM_ID, VER_NO ) values ( ? , ? , ? , ? , '0', ?, ?, ?, ?, ?, ?, 1 )  | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.insertOne (Slf4jImpl.java@47)
2013-08-27 16:32:23,459 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 20件目...:==> Parameters: PJ12000096(String), 001(String), 30(BigDecimal), 150000(Long), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.insertOne (Slf4jImpl.java@47)
2013-08-27 16:32:23,468  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:mergeOneNotNullを実行しました。実行時に指定されたパラメータ：PjtrPjRptBsdtMngEntity[prjCd=PJ12000098,prevRptBsdt=Sun Mar 31 00:00:00 JST 2013,thisRptBsdt=Wed Apr 03 00:00:00 JST 2013,siDealCd=SI12000056,thisEntCloseDt=Fri Apr 05 00:00:00 JST 2013,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,468 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.selectOneForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,470 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000056(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), PJ12000098(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000056(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.mergeOne (Slf4jImpl.java@47)
2013-08-27 16:32:23,472  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtmPjStfDpUntpriceEntity[prjCd=PJ12000098,empCd=<null>,empId=<null>,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,472 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,473 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,474  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtrPjSuppMnhourPriceEntity[prjCd=PJ12000098,shipMngNo=<null>,bac=<null>,shipPrice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,475 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,476 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,477 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
2013-08-27 16:32:23,480  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:createPjStfUntpriceを実行しました。実行時に指定されたパラメータ：Jpjprg04000PrjResrcInfo[prjCd=PJ12000098,prjResrcTbaFlg=0,prjResrcTbaPstId=<null>,empTypSeg=1120,psnlSysStfSeg=40,prjDevDeptCd=11236,prjDevDeptId=<null>,businessDate=Fri Apr 05 00:00:00 JST 2013,prjCd=<null>,empCd=1990202,empId=467,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,481 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String), 1990202(String), 467(Long), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 467(Long), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 16:32:23,482 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 21件目...:==> Parameters: PJ12000098(String), PJ12000098(String), PJ12000098(String) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByShipInfo (Slf4jImpl.java@47)
2013-08-27 16:32:23,483  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:mergeOneNotNullを実行しました。実行時に指定されたパラメータ：PjtrPjRptBsdtMngEntity[prjCd=PJ12000099,prevRptBsdt=Sun Mar 31 00:00:00 JST 2013,thisRptBsdt=Wed Apr 03 00:00:00 JST 2013,siDealCd=SI12000056,thisEntCloseDt=Fri Apr 05 00:00:00 JST 2013,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,483 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.selectOneForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,485 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000056(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), PJ12000099(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000056(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.mergeOne (Slf4jImpl.java@47)
2013-08-27 16:32:23,487  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtmPjStfDpUntpriceEntity[prjCd=PJ12000099,empCd=<null>,empId=<null>,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,487 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,488 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,489  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtrPjSuppMnhourPriceEntity[prjCd=PJ12000099,shipMngNo=<null>,bac=<null>,shipPrice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,490 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,491 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,491 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
2013-08-27 16:32:23,494  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:createPjStfUntpriceを実行しました。実行時に指定されたパラメータ：Jpjprg04000PrjResrcInfo[prjCd=PJ12000099,prjResrcTbaFlg=0,prjResrcTbaPstId=<null>,empTypSeg=1120,psnlSysStfSeg=40,prjDevDeptCd=11236,prjDevDeptId=<null>,businessDate=Fri Apr 05 00:00:00 JST 2013,prjCd=<null>,empCd=1990202,empId=467,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,495 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String), 1990202(String), 467(Long), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 467(Long), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 16:32:23,496 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 22件目...:==> Parameters: PJ12000099(String), PJ12000099(String), PJ12000099(String) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByShipInfo (Slf4jImpl.java@47)
2013-08-27 16:32:23,498  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:mergeOneNotNullを実行しました。実行時に指定されたパラメータ：PjtrPjRptBsdtMngEntity[prjCd=PJ12000101,prevRptBsdt=Thu Jan 31 00:00:00 JST 2013,thisRptBsdt=Wed Apr 03 00:00:00 JST 2013,siDealCd=SI12000057,thisEntCloseDt=Fri Apr 05 00:00:00 JST 2013,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,498 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.selectOneForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,500 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String), 2013-01-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000057(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), PJ12000101(String), 2013-01-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000057(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.mergeOne (Slf4jImpl.java@47)
2013-08-27 16:32:23,501  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtmPjStfDpUntpriceEntity[prjCd=PJ12000101,empCd=<null>,empId=<null>,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,502 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,503 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,504  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtrPjSuppMnhourPriceEntity[prjCd=PJ12000101,shipMngNo=<null>,bac=<null>,shipPrice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,504 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,505 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,506 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
2013-08-27 16:32:23,509  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:createPjStfUntpriceを実行しました。実行時に指定されたパラメータ：Jpjprg04000PrjResrcInfo[prjCd=PJ12000101,prjResrcTbaFlg=0,prjResrcTbaPstId=<null>,empTypSeg=1120,psnlSysStfSeg=40,prjDevDeptCd=11236,prjDevDeptId=<null>,businessDate=Fri Apr 05 00:00:00 JST 2013,prjCd=<null>,empCd=1990202,empId=467,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,510 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String), 1990202(String), 467(Long), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 467(Long), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.createPjStfUntprice (Slf4jImpl.java@47)
2013-08-27 16:32:23,511 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 23件目...:==> Parameters: PJ12000101(String), PJ12000101(String), PJ12000101(String) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByShipInfo (Slf4jImpl.java@47)
2013-08-27 16:32:23,512  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:mergeOneNotNullを実行しました。実行時に指定されたパラメータ：PjtrPjRptBsdtMngEntity[prjCd=PJ12000104,prevRptBsdt=Sun Mar 31 00:00:00 JST 2013,thisRptBsdt=Wed Apr 03 00:00:00 JST 2013,siDealCd=SI12000058,thisEntCloseDt=Fri Apr 05 00:00:00 JST 2013,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,512 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:==> Parameters: PJ12000104(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.selectOneForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,515 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:==> Parameters: PJ12000104(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000058(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), PJ12000104(String), 2013-03-31 00:00:00.0(Timestamp), 2013-04-03 00:00:00.0(Timestamp), SI12000058(String), 2013-04-05 00:00:00.0(Timestamp), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String), 2013-08-27 16:32:23.112(Timestamp), 9999999999(Long), jpjprg04000(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjRptBsdtMngEntityJobDaoImpl.mergeOne (Slf4jImpl.java@47)
2013-08-27 16:32:23,516  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtmPjStfDpUntpriceEntity[prjCd=PJ12000104,empCd=<null>,empId=<null>,expSellTmprice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,516 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:==> Parameters: PJ12000104(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,518 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:==> Parameters: PJ12000104(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtmPjStfDpUntpriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,519  INFO NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:deleteListPhisicalを実行しました。実行時に指定されたパラメータ：PjtrPjSuppMnhourPriceEntity[prjCd=PJ12000104,shipMngNo=<null>,bac=<null>,shipPrice=<null>,maxSize=1000,waitSeconds=300,orderByFields=<null>,onlineUpdateLock=true,logical=true,includeNull=true,skip=true,offset=0,tail=1001,businessDate=<null>,delFlg=<null>,regUsrId=9999999999,regPgmId=jpjprg04000,regTs=2013-08-27 16:32:23.112,updUsrId=9999999999,updPgmId=jpjprg04000,updTs=2013-08-27 16:32:23.112,verNo=<null>] | jp.co.ctc_g.pjnavi.fw.logger.DaoParamLoggingInterceptor (DaoParamLoggingInterceptor.java@36)
2013-08-27 16:32:23,520 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:==> Parameters: PJ12000104(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.selectListForWait (Slf4jImpl.java@47)
2013-08-27 16:32:23,521 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:==> Parameters: PJ12000104(String) | jp.co.ctc_g.pjnavi.cm.integration.mybatis.PjtrPjSuppMnhourPriceEntityJobDaoImpl.deleteListPhisical (Slf4jImpl.java@47)
2013-08-27 16:32:23,522 DEBUG NPJPRG040 JPJPRG04000 exec:35572079 | 24件目...:==> Parameters: PJ12000104(String), 2013-04-05 00:00:00.0(Timestamp), 2013-04-05 00:00:00.0(Timestamp) | jp.co.ctc_g.pjnavi.batch.pj.npjprg040.Jpjprg04000JobDaoImpl.listByPrjResrcInfo (Slf4jImpl.java@47)
